ano,data,codigo,programa,cargo,observacao,estado,eleicao_municipal,municipio,tem_dvd_fisico,dvd_funciona,dvd_no_drive,dvd_no_hd,backup_ok,partidos
2010,2010-08-16 00:00:00,370/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-08-17 00:00:00,371/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-08-18 00:00:00,372/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-08-19 00:00:00,373/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-08-21 00:00:00,374/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-08-21 00:00:00,374/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-08-23 00:00:00,375/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-08-24 00:00:00,376/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-08-26 00:00:00,377/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-08-27 00:00:00,378/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-08-28 00:00:00,379/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-08-29 00:00:00,380/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-08-30 00:00:00,381/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-01 00:00:00,382/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-02 00:00:00,283/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-02 00:00:00,384/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-03 00:00:00,385/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-04 00:00:00,386/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-07 00:00:00,387/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-07 00:00:00,388/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-08 00:00:00,389/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-09 00:00:00,390/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN
2010,2010-09-10 00:00:00,391/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-11 00:00:00,392/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-13 00:00:00,393/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-14 00:00:00,394/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-15 00:00:00,395/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-16 00:00:00,396/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-17 00:00:00,397/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-18 00:00:00,398/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-20 00:00:00,399/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-21 00:00:00,400/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-22 00:00:00,401/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-23 00:00:00,402/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-25 00:00:00,403/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-09-28 00:00:00,404/10,HGPE,PRESIDENTE,A gravação tem apenas 11:02 (incompleto),BRASIL,NÃO,,SIM,Não,SIM,SIM,SIM,PCO;PSDB;PSOL;PSTU;PT
2010,2010-09-29 00:00:00,405/10,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB
2010,2010-09-30 00:00:00,406/10,HGPE,PRESIDENTE,A gravação tem apenas 33 segundos (incompleta),BRASIL,NÃO,,SIM,Não,SIM,SIM,SIM,PCB
2010,2010-10-01 00:00:00,408/10,HGPE,PRESIDENTE,A gravação tem apenas 25:17 (incompleta),BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PCO;PRTB;PSDB;PSDC;PSOL;PSTU;PT;PV
2010,2010-10-02 00:00:00,409/10,HGPE,PRESIDENTE,A gravação tem apenas 25:17 (incompleto),BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PCO;PRTB;PSDB;PSDC;PSOL;PT;PV
2010,2010-10-03 00:00:00,410/10,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-04 00:00:00,411/10,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-05 00:00:00,412/10,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-06 00:00:00,413/10,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-07 00:00:00,414/10,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-08 00:00:00,415/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, PA",NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-09 00:00:00,416/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, PA",NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-10 00:00:00,417/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, PA",NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-11 00:00:00,418/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, PA",NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-12 00:00:00,419/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, PA",NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-09-29 00:00:00,420/10,HGPE,"PRESIDENTE, GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,"BRASIL, RJ",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PDT;PMDB;PMN;PP;PPS;PR;PRB;PRP;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTDOB;PV
2010,2010-10-13 00:00:00,421/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, RS",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTN;PV
2010,2010-10-14 00:00:00,424/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, PA",NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-15 00:00:00,425/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, PA",NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-29 00:00:00,427/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-26 00:00:00,428/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-27 00:00:00,429/10,HGPE,,A gravação está vazia,,NÃO,,SIM,Não,SIM,SIM,SIM,
2010,2010-10-20 00:00:00,430/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-21 00:00:00,431/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-29 00:00:00,432/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-28 00:00:00,433/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-16 00:00:00,434/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-17 00:00:00,435/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-22 00:00:00,436/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-23 00:00:00,437/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-24 00:00:00,438/10,HGPE,GOVERNADOR,,AP,NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PTB
2010,2010-10-22 00:00:00,439/10,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2010,2010-10-24 00:00:00,440/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-23 00:00:00,441/10,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, AP",NÃO,,SIM,Sim,SIM,SIM,SIM,PSB;PSDB;PT;PTB
2010,2010-10-18 00:00:00,442/10,HGPE,PRESIDENTE,A gravação tem apenas 10:05 (incompleto),BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PT
2010,2010-10-19 00:00:00,445/10,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, RN",NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PCB;PCDOB;PCO;PDT;PHS;PMDB;PMN;PP;PPS;PR;PRB;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTC;PTN;PV
1988,1988-10-01 00:00:00,001/88A,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDC;PDS;PDT;PFL;PGT;PH;PJ;PL;PMB;PMC;PMDB;PMN;PPB;PSB;PSC;PSD;PSDB;PT;PTB;PTN;PTR;PV
1988,1988-10-21 00:00:00,001/88B,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDC;PDS;PDT;PFL;PGT;PH;PJ;PL;PMB;PMC;PMDB;PMN;PPB;PSB;PSC;PSD;PSDB;PT;PTB;PTN;PTR;PV
1988,1988-10-01 00:00:00,001/88C,HGPE,,A gravação está vazia,,NÃO,,SIM,Não,SIM,SIM,SIM,
1988,1988-10-02 00:00:00,001/88D,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PCN;PDT;PJ;PPB;PSB;PSDB;PTB;PV
1988,1988-10-03 00:00:00,002/88B,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCN;PDC;PDT;PFL;PH;PL;PMC;PMDB;PMN;PNAB;PPB;PRP;PS;PSC;PSD;PT;PTB;PTN;PTR
1988,1988-11-11 00:00:00,003/88A,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDC;PDT;PH;PL;PMB;PMDB;PS;PSB;PSD;PSDB;PTB;PTR;PV
1988,1988-10-04 00:00:00,003/88B,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDC;PDS;PDT;PFL;PGT;PH;PJ;PL;PMB;PMC;PMDB;PMN;PNAB;PPB;PS;PSB;PSC;PSD;PSDB;PT;PTB;PTN;PTR;PV
1988,1988-10-08 00:00:00,003/88C,HGPE,"PREFEITO, VEREADOR",A gravação tem apenas 11:51 (incompleta) e apresenta defeito em 06:03,RJ,SIM,Rio de Janeiro,SIM,Não,SIM,SIM,SIM,PMDB;PNAB;PSD;PTR
1988,1988-10-06 00:00:00,004/88A,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDC;PDS;PDT;PFL;PGT;PH;PJ;PL;PMB;PMC;PMDB;PMN;PNAB;PPB;PS;PSB;PSC;PSD;PSDB;PT;PTB;PTN;PTR;PV
1988,1988-10-07 00:00:00,004/88B,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
1988,1988-10-08 00:00:00,005/88A,DEBATE,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDC;PDS;PDT;PFL;PGT;PH;PJ;PL;PMB;PMC;PMDB;PMN;PNAB;PPB;PS;PSB;PSC;PSD;PSDB;PT;PTB;PTN;PTR;PV
1988,1988-10-09 00:00:00,005/88B,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDC;PDS;PDT;PFL;PGT;PH;PJ;PL;PMB;PMC;PMDB;PMN;PNAB;PPB;PS;PSB;PSC;PSD;PSDB;PT;PTB;PTN;PTR;PV
1988,1988-10-10 00:00:00,006/88A,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDC;PDS;PDT;PFL;PGT;PH;PJ;PL;PMB;PMC;PMDB;PMN;PNAB;PPB;PS;PSB;PSC;PSD;PSDB;PT;PTB;PTN;PTR;PV
1988,1988-10-11 00:00:00,006/88B,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDC;PDS;PDT;PFL;PGT;PH;PJ;PL;PMB;PMC;PMDB;PMN;PNAB;PPB;PS;PSB;PSC;PSD;PSDB;PT;PTB;PTN;PTR;PV
1989,1989-10-01 00:00:00,001/89A,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,ARENA;PCB;PCDOB;PCN;PDC;PDN;PDT;PFL;PL;PLP;PMB;PMDB;PMN;PN;PPB;PRN;PRONA;PRP;PSB;PSC;PSD;PSDB;PSP;PST;PT;PTB;PTR;PV
1989,1989-10-02 00:00:00,1-1-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PRN
1989,1989-10-03 00:00:00,1-1-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PRN
1989,1989-10-04 00:00:00,1-1-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PRN
1989,1989-10-05 00:00:00,1-1-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PRN;PT
1989,1989-10-10 00:00:00,1-2-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PCDOB;PSB;PT
1989,1989-10-11 00:00:00,1-2-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PCDOB;PSB;PT
1989,1989-10-12 00:00:00,1-4-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PDT
1989,1989-10-13 00:00:00,1-9-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PMDB
1989,1989-10-14 00:00:00,1-9-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PMDB
1989,1989-10-15 00:00:00,1-9-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PMDB
1989,1989-10-16 00:00:00,1-9-89,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PMDB
1989,1989-10-17 00:00:00,002/89A,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,ARENA;PCB;PCDOB;PCN;PDC;PDN;PDT;PFL;PG;PL;PLP;PMB;PMDB;PMN;PN;PPB;PRN;PRONA;PRP;PSB;PSC;PSD;PSDB;PSP;PST;PT;PTB;PTR;PV
1989,1989-10-18 00:00:00,002/89B,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,ARENA;PCB;PCDOB;PCN;PDC;PDN;PDT;PFL;PG;PL;PLP;PMB;PMDB;PMN;PN;PPB;PRN;PRONA;PRP;PSB;PSC;PSD;PSDB;PSP;PST;PT;PTB;PTR;PV
1989,1989-10-19 00:00:00,003/89A,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,ARENA;PCB;PCDOB;PCN;PDC;PDN;PDT;PFL;PG;PL;PLP;PMB;PMDB;PMN;PN;PPB;PRN;PRONA;PRP;PSB;PSC;PSD;PSDB;PSP;PST;PT;PTB;PTR;PV
